word1,word2,IsAnt
material,mental,1
probable,likely,0
gloomy,sad,0
red,ruby,0
experiential,theoretical,1
potential,likely,0
clean,difficult,1
calm,nervous,1
firm,steadfast,0
beloved,dear,0
interior,internal,0
bombastic,turgid,0
loud,cheap,0
worldly,spiritual,1
voiced,voiceless,1
roomy,broad,0
conjunct,disjunct,1
unlawful,illegal,0
painful,difficult,0
private,separate,0
primitive,civilized,1
trashy,cheap,0
italic,upright,1
simple,difficult,1
hollow,low,0
internal,national,0
near,far,1
hispanic,latino,0
denticulate,smooth,1
aggressive,combative,0
adolescent,old,1
expensive,lavish,0
surreal,real,1
indoor,outdoor,1
polar,icy,0
colloquial,conversational,0
tough,hardy,0
clean,complete,0
accurate,precise,0
unusual,familiar,1
odd,unusual,0
present,immediate,0
shy,wary,0
famous,distinguished,0
radiant,luminous,0
bipartisan,partisan,1
circumpolar,invisible,1
spectacular,dramatic,0
broad,vast,0
profane,sacred,1
remote,distant,0
postwar,prewar,1
bisexual,heterosexual,1
professional,unprofessional,1
courageous,enterprising,0
bizarre,whimsical,0
deep,thorough,0
normal,reverse,1
sound,whole,0
comparative,absolute,1
low,degraded,0
popular,uncommon,1
near,ready,0
formal,precise,0
strange,unusual,0
childish,immature,0
galactic,little,1
mutual,individual,1
perpendicular,normal,0
antique,old,0
active,passive,1
insignificant,major,1
savory,spicy,0
angular,curved,1
broad,extensive,0
hermaphroditic,female,1
regional,sectional,0
small,coarse,1
sighted,blind,1
strong,warm,0
aware,unaware,1
intuitive,counterintuitive,1
farther,close,1
essential,inessential,1
frozen,hot,1
incorrect,wrong,0
christian,pagan,1
secondary,second,0
weak,robust,1
vital,lively,0
sloppy,slapdash,0
munificent,generous,0
handsome,generous,0
thin,full,1
marvelous,fantastic,0
legal,invalid,1
exact,precise,0
delicate,fragile,0
gentle,mild,0
strict,tense,0
friendly,favorable,0
atypical,typical,1
volatile,stable,1
shy,confident,1
scenic,theatrical,0
aristocratic,gentle,0
flexuous,straight,1
curable,incurable,1
goofy,regular,1
religious,profane,1
long,brief,1
clean,impure,1
ingenious,witty,0
genitive,possessive,0
theoretic,empirical,1
thin,lean,0
pitiable,poor,0
modern,classic,1
financial,nonfinancial,1
friendly,amicable,0
important,trivial,1
unfaithful,faithful,1
rigid,stiff,0
incapable,deficient,0
stiff,flexible,1
sumptuous,grand,0
crucial,important,0
17th,seventeenth,0
authentic,counterfeit,1
vulgar,common,0
dysfunctional,functional,1
southwestern,north,1
youthful,fresh,0
cool,dispassionate,0
wee,little,0
retrospective,prospective,1
cheap,superior,1
sweet,gentle,0
active,vigorous,0
difficult,easy,1
hydrophobic,hydrophilic,1
bloody,cruel,0
unqualified,qualified,1
unified,coordinated,0
routine,unremarkable,0
bitter,sharp,0
tight,neat,0
foster,biological,1
raspy,hoarse,0
realistic,utopian,1
original,derivative,1
open,exposed,0
elliptical,elliptic,0
controllable,uncontrollable,1
hostile,amicable,1
tremendous,fantastic,0
opulent,wealthy,0
mindful,careful,0
fragmentary,whole,1
skinny,fat,1
wide,extended,0
quarter,fourth,0
powerful,weak,1
capital,great,0
altricial,nidicolous,0
uneducated,educated,1
greek,hellenic,0
athletic,gymnastic,0
legal,sound,0
unacceptable,unpleasant,0
adjacent,separate,1
formless,shapeless,0
frank,direct,0
vivid,bright,0
intact,entire,0
fragrant,aromatic,0
transient,lasting,1
analogous,opposite,1
rugged,uneven,0
stupid,inane,0
individual,single,0
muslim,islamic,0
rabbinic,rabbinical,0
supernatural,superhuman,0
wrongful,unlawful,0
merciful,cruel,1
sympatric,allopatric,1
intermittent,recurrent,0
wet,dry,1
covert,private,0
noninfectious,infectious,1
deep,shallow,1
hopeless,good,1
obedient,dutiful,0
dynamic,stative,1
logical,coherent,0
open,extended,0
binary,boolean,0
southern,north,1
extramural,intramural,1
sorry,hurt,0
verbatim,direct,0
statuesque,short,1
grateful,appreciative,0
introspective,subjective,0
honest,sincere,0
uneducated,illiterate,0
easy,uncomfortable,1
weighty,serious,0
artificial,theatrical,0
aged,new,1
organic,inorganic,1
human,mortal,0
innocent,harmless,0
noble,ignoble,1
good,awful,1
easy,heavy,1
stupid,smart,1
greedy,avaricious,0
indirect,immediate,1
trivial,ordinary,0
affective,emotional,0
torpid,dull,0
linear,digital,1
saline,salty,0
perfect,certain,0
actual,substantial,0
simplistic,complex,1
indigenous,aboriginal,0
unremarkable,routine,0
usual,unusual,1
transparent,crystalline,0
stately,dignified,0
beautiful,great,0
unlawful,unconstitutional,0
graphic,vivid,0
rectangular,rounded,1
vast,cosmic,0
thin,fragile,0
waterlogged,dry,1
extensive,widespread,0
hot,cool,1
academic,applied,1
transparent,open,0
incompatible,inconsistent,0
disparate,same,1
separate,integrated,1
radical,old,1
double,little,1
authoritarian,autocratic,0
fierce,furious,0
foolish,silly,0
homozygous,heterozygous,1
distinguishable,distinct,0
intrinsic,extrinsic,1
clever,adroit,0
sweet,perfumed,0
diachronic,synchronic,1
incompressible,compressible,1
nonresidential,residential,1
conspicuous,famous,0
provincial,cosmopolitan,1
dreary,dark,0
adoptive,biological,1
foolhardy,reckless,0
aged,fresh,1
sure,FALSE,1
invisible,visible,1
poor,unfortunate,0
apparent,plain,0
live,dead,1
tangy,sweet,1
prefrontal,posterior,1
dumb,slow,0
plain,decorative,1
leaded,unleaded,1
warm,cold,1
harsh,severe,0
narrow,strait,0
special,extraordinary,0
plebeian,patrician,1
stationary,stable,0
common,familiar,0
unimportant,insignificant,0
stupid,clever,1
close,harsh,1
bottom,top,1
makeshift,permanent,1
terrific,terrible,0
large,minuscule,1
commonplace,everyday,0
dedicated,devoted,0
inward,outward,1
reasonable,just,0
actual,imaginary,1
stout,robust,0
sturdy,hardy,0
descriptive,normative,1
real,royal,0
legitimate,invalid,1
atonal,tonal,1
chaste,virtuous,0
offensive,aggressive,0
satisfied,content,0
human,animal,1
red,reddish,0
much,little,1
flawless,flawed,1
reduced,subject,0
comprehensible,incomprehensible,1
biennial,annual,1
luminous,bright,0
hypnotic,narcotic,0
marine,terrestrial,1
unreasonable,reasonable,1
amusing,light,0
poignant,painful,0
square,solid,0
heavenly,earthly,1
unskillful,skillful,1
sloping,vertical,1
fantastic,terrific,0
sentimental,emotional,0
red,neutral,1
ovate,elliptical,0
TRUE,accurate,0
round,square,1
mythical,real,1
confident,timid,1
romantic,fantastic,0
less,more,1
storied,famous,0
pleased,displeased,1
hearty,healthy,0
evil,corrupt,0
salty,saline,0
first,earliest,0
pulpy,soft,0
gory,bloody,0
bitter,painful,0
funny,familiar,1
complex,difficult,0
discontinuous,continuous,1
exogenous,endogenous,1
illusionary,real,1
amorous,romantic,0
transparent,opaque,1
unreliable,uncertain,0
progressive,advanced,0
analogous,like,0
right,ripe,0
separate,adjacent,1
singular,plural,1
female,male,1
next,immediate,0
sharp,steep,0
social,antisocial,1
stormy,calm,1
rich,plain,1
occasional,regular,1
furious,enraged,0
monophonic,polyphonic,1
collective,distributive,1
gross,nett,1
turgid,bombastic,0
absolute,pure,0
lovely,enchanting,0
noncancerous,cancerous,1
indefinite,infinite,0
light,gay,0
extraneous,intrinsic,1
childish,mature,1
mad,angry,0
aged,green,1
logical,invalid,1
rude,unrefined,0
ready,convenient,0
muscular,powerful,0
fine,coarse,1
divine,godly,0
radical,moderate,1
fortunate,unfortunate,1
pickled,fresh,1
secondary,subordinate,0
opposite,same,1
spiritual,pneumatic,0
light,moderate,0
magnetic,nonmagnetic,1
independent,absolute,0
mechanical,chemical,1
weak,strong,1
envious,jealous,0
fake,genuine,1
latent,actual,1
inauspicious,auspicious,1
dependable,safe,0
unlikely,likely,1
only,solitary,0
affable,warm,0
strict,close,0
underground,open,1
unimportant,great,1
sluggish,slow,0
nice,delicate,0
incomparable,comparable,1
contented,satisfied,0
foggy,thick,0
diploid,polyploid,1
lawful,right,0
delicate,lovely,0
short,long,1
lost,confused,0
disjunct,conjunct,1
specific,precise,0
ecumenical,sectarian,1
stark,powerful,0
round,full,0
unable,able,1
extracellular,intracellular,1
unoccupied,occupied,1
centrifugal,centripetal,1
open,evident,0
expensive,inexpensive,1
authentic,credible,0
pretty,good,1
clear,keen,0
authoritarian,despotic,0
bald,haired,1
crazy,mad,0
equivocal,univocal,1
early,middle,1
fresh,dirty,1
dramatic,lyric,1
anomalous,normal,1
head,chief,0
pilose,hairy,0
arrogant,presumptuous,0
natural,artificial,1
open,private,1
direct,express,0
similar,unlike,1
soft,loud,1
lackadaisical,lazy,0
glabrous,haired,1
triclinic,monoclinic,1
ineffective,strong,1
transitory,ephemeral,0
systemic,topical,1
refined,tasteful,0
loose,fine,1
dumb,ridiculous,0
correct,improper,1
hefty,strong,0
awake,unconscious,1
distant,near,1
shrewd,sharp,0
native,aboriginal,0
prostrate,erect,1
slow,inactive,0
intimate,remote,1
provocative,exciting,0
subtle,refined,0
depressed,high,1
overall,net,1
unsure,confident,1
weird,familiar,1
eerie,spooky,0
refined,graceful,0
ruddy,red,0
firm,soft,1
good,benevolent,0
basic,acidic,1
awkward,inept,0
naked,clothed,1
likable,sympathetic,0
ample,large,0
sensual,mental,1
metaphysical,empirical,1
symmetrical,asymmetrical,1
numerical,verbal,1
maximum,maximal,0
cutaneous,dermal,0
young,undeveloped,0
unintentional,unplanned,0
strict,permissive,1
secret,underground,0
sad,satisfied,0
systematic,taxonomic,0
unidirectional,bidirectional,1
unseeded,seeded,1
distressing,good,1
western,eastern,1
free,destitute,0
light,faint,0
familiar,remote,1
playful,serious,1
monumental,monolithic,0
eminent,high,0
northerly,southerly,1
polyunsaturated,saturated,1
inhomogeneous,homogeneous,1
frivolous,serious,1
relevant,pertinent,0
strict,lenient,1
magnificent,majestic,0
integral,perfect,0
cheerful,sad,1
successful,unsuccessful,1
direct,relative,1
desperate,hopeful,1
subacid,sweet,1
plump,thin,1
general,vague,0
terrestrial,epiphytic,1
static,dynamic,1
easy,poor,1
small,superior,1
yellow,healthy,1
muscular,strong,0
messy,chaotic,0
new,unusual,0
physical,mental,1
intramural,extramural,1
necessary,involuntary,0
vague,shadowy,0
large,prominent,0
predicative,attributive,1
hard,easy,1
economic,unprofitable,1
absolute,relative,1
advantageous,disadvantageous,1
rational,sound,0
new,ancient,1
magnetic,attractive,0
active,quick,0
overground,underground,1
antique,ancient,0
available,convenient,0
national,private,1
ugly,unpleasant,0
coated,uncoated,1
ethical,wrong,1
familiar,conversant,0
imperial,sovereign,0
rich,lean,1
harsh,disagreeable,0
barbarous,brutal,0
ethereal,real,1
faulty,incorrect,0
afferent,efferent,1
square,circular,1
radical,extreme,0
liable,responsible,0
gregarious,outgoing,0
numerous,musical,0
recurrent,persistent,0
special,ordinary,1
alien,native,1
intuitive,logical,1
reverse,forward,1
bad,good,1
huge,colossal,0
careless,inattentive,0
raw,hot,1
unequal,equal,1
elegant,classy,0
net,final,0
rocky,smooth,1
exceptional,uncommon,0
dull,clear,1
desperate,safe,1
sound,correct,0
basic,canonical,0
frustrated,disappointed,0
absurd,logical,1
disinterested,impartial,0
dirty,obscene,0
stillborn,alive,1
regular,habitual,0
buoyant,heavy,1
ambiguous,double,0
circular,rotary,0
upbeat,downbeat,1
vague,hazy,0
celestial,earthly,1
frugal,thrifty,0
autotrophic,heterotrophic,1
talented,untalented,1
strange,wonderful,0
romantic,practical,1
greasy,oily,0
candid,fair,0
full,ample,0
rainy,wet,0
uninfected,infected,1
relative,relevant,0
central,cardinal,0
communicable,incommunicable,1
hungry,thirsty,0
agrarian,urban,1
white,clean,0
reusable,expendable,1
tremendous,small,1
quiet,mild,0
global,worldwide,0
light,clean,0
risky,safe,1
large,liberal,0
inconsistent,consistent,1
contrary,adverse,0
desperate,depressed,0
